"","taxi_no","date","time","lon","lat","speed","occupy","unknown"
"10559","B03V60","2009-09-11","01:50:04","114.05945","22.52332","15","1","31"
"10560","B03V61","2009-09-11","00:00:22","114.09928","22.56092","46","1","31"
"10561","B03V61","2009-09-11","00:00:52","114.10042","22.56152","18","1","31"
"10562","B03V61","2009-09-11","00:01:22","114.09862","22.56153","0","1","31"
"10563","B03V61","2009-09-11","00:01:52","114.09862","22.56153","0","1","31"
"10564","B03V61","2009-09-11","00:02:22","114.09862","22.56153","0","1","31"
"10565","B03V61","2009-09-11","00:03:23","114.09452","22.5617","16","1","31"
"10566","B03V61","2009-09-11","00:03:52","114.09458","22.56003","20","1","31"
"10567","B03V61","2009-09-11","00:04:22","114.09489","22.55983","13","1","31"
"10568","B03V61","2009-09-11","00:04:52","114.09518","22.5597","0","1","31"
"10569","B03V61","2009-09-11","00:05:22","114.09518","22.5597","0","1","31"
"10570","B03V61","2009-09-11","00:05:22","114.09518","22.5597","0","1","31"
"10571","B03V61","2009-09-11","00:05:22","114.09518","22.5597","0","1","31"
"10572","B03V61","2009-09-11","00:05:52","114.09518","22.5597","0","1","31"
"10573","B03V61","2009-09-11","00:06:23","114.09747","22.55853","0","1","31"
"10574","B03V61","2009-09-11","00:06:52","114.0911","22.55852","54","1","31"
"10575","B03V61","2009-09-11","00:07:22","114.08898","22.55895","33","1","31"
"10576","B03V61","2009-09-11","00:07:52","114.08833","22.55927","9","1","31"
"10577","B03V61","2009-09-11","00:08:22","114.08725","22.56073","31","1","31"
"10578","B03V61","2009-09-11","00:08:52","114.0878","22.5614","11","1","31"
"10579","B03V61","2009-09-11","00:09:22","114.08787","22.56285","18","1","31"
"10580","B03V61","2009-09-11","00:09:52","114.08705","22.56338","14","1","31"
"10581","B03V61","2009-09-11","00:10:22","114.08802","22.56208","19","1","31"
"10582","B03V61","2009-09-11","00:10:22","114.08802","22.56208","19","1","31"
"10583","B03V61","2009-09-11","00:10:53","114.0889","22.56217","13","1","31"
"10584","B03V61","2009-09-11","00:11:22","114.08958","22.5611","17","1","31"
"10585","B03V61","2009-09-11","00:11:53","114.08958","22.5611","0","1","31"
"10586","B03V61","2009-09-11","00:12:35","114.08984","22.56095","0","1","31"
"10587","B03V61","2009-09-11","00:13:15","114.08984","22.56095","0","1","31"
"10588","B03V61","2009-09-11","00:13:22","114.08984","22.56095","0","1","31"
"10589","B03V61","2009-09-11","00:13:52","114.08984","22.56095","0","1","31"
"10590","B03V61","2009-09-11","00:14:23","114.09465","22.56122","5","1","31"
"10591","B03V61","2009-09-11","00:14:23","114.09465","22.56122","5","1","31"
"10592","B03V61","2009-09-11","00:14:23","114.09465","22.56122","5","1","31"
"10593","B03V61","2009-09-11","00:14:23","114.09465","22.56122","5","1","31"
"10594","B03V61","2009-09-11","00:14:53","114.09465","22.56122","0","1","31"
"10595","B03V61","2009-09-11","00:15:23","114.09462","22.56317","24","1","31"
"10596","B03V61","2009-09-11","00:15:23","114.09462","22.56317","24","1","31"
"10597","B03V61","2009-09-11","00:16:05","114.09457","22.5644","16","1","31"
"10598","B03V61","2009-09-11","00:16:23","114.09512","22.56647","0","1","31"
"10599","B03V61","2009-09-11","00:16:53","114.09512","22.56647","0","1","31"
"10600","B03V61","2009-09-11","00:17:11","114.09512","22.56647","0","1","31"
"10601","B03V61","2009-09-11","00:17:41","114.09512","22.56647","0","1","31"
"10602","B03V61","2009-09-11","00:18:11","114.09512","22.56647","0","1","31"
"10603","B03V61","2009-09-11","00:18:41","114.09512","22.56647","0","1","31"
"10604","B03V61","2009-09-11","00:19:11","114.09512","22.56647","0","1","31"
"10605","B03V61","2009-09-11","00:19:43","114.09512","22.56647","0","1","31"
"10606","B03V61","2009-09-11","00:20:11","114.09893","22.56957","5","1","31"
"10607","B03V61","2009-09-11","00:20:41","114.10271","22.57215","41","1","31"
"10608","B03V61","2009-09-11","00:21:12","114.10561","22.57393","43","1","31"
"10609","B03V61","2009-09-11","00:21:41","114.10882","22.57577","40","1","31"
"10610","B03V61","2009-09-11","00:22:15","114.11297","22.57643","43","1","31"
"10611","B03V61","2009-09-11","00:22:41","114.11655","22.57637","46","1","31"
"10612","B03V61","2009-09-11","00:23:41","114.12133","22.57633","22","1","31"
"10613","B03V61","2009-09-11","00:24:11","114.12133","22.57633","0","1","31"
"10614","B03V61","2009-09-11","00:24:41","114.12133","22.57633","0","1","31"
"10615","B03V61","2009-09-11","00:25:11","114.12133","22.57633","0","1","31"
"10616","B03V61","2009-09-11","00:25:40","114.12133","22.57633","0","1","31"
"10617","B03V61","2009-09-11","00:26:11","114.12133","22.57633","0","1","31"
"10618","B03V61","2009-09-11","00:26:41","114.11647","22.5774","43","1","31"
"10619","B03V61","2009-09-11","00:27:11","114.11573","22.57995","38","1","31"
"10620","B03V61","2009-09-11","00:27:41","114.11594","22.57997","13","1","31"
"10621","B03V61","2009-09-11","00:28:11","114.11493","22.58095","19","1","31"
"10622","B03V61","2009-09-11","00:28:41","114.11552","22.58223","23","1","31"
"10623","B03V61","2009-09-11","00:29:24","114.1174","22.58315","35","1","31"
"10624","B03V61","2009-09-11","00:29:40","114.11585","22.58553","29","1","31"
"10625","B03V61","2009-09-11","00:30:11","114.11397","22.58528","25","1","31"
"10626","B03V61","2009-09-11","00:30:40","114.1127","22.58552","16","1","31"
"10627","B03V61","2009-09-11","00:31:11","114.11234","22.58628","10","1","31"
"10628","B03V61","2009-09-11","00:31:40","114.11115","22.58788","25","1","31"
"10629","B03V61","2009-09-11","00:32:11","114.10968","22.59033","36","1","31"
"10630","B03V61","2009-09-11","00:32:54","114.10989","22.59332","38","1","31"
"10631","B03V61","2009-09-11","00:33:11","114.1112","22.59618","41","1","31"
"10632","B03V61","2009-09-11","00:33:41","114.11121","22.59622","1","1","31"
"10633","B03V61","2009-09-11","00:35:40","114.11964","22.60653","39","1","31"
"10634","B03V61","2009-09-11","00:36:09","114.11964","22.60653","0","1","31"
"10635","B03V61","2009-09-11","00:36:39","114.12086","22.60713","14","1","31"
"10636","B03V61","2009-09-11","00:37:09","114.12245","22.60767","21","1","31"
"10637","B03V61","2009-09-11","00:37:39","114.12323","22.6077","13","1","31"
"10638","B03V61","2009-09-11","00:38:09","114.12407","22.60717","11","1","31"
"10639","B03V61","2009-09-11","00:38:39","114.12487","22.60658","12","1","31"
"10640","B03V61","2009-09-11","00:39:09","114.12542","22.60693","5","1","31"
"10641","B03V61","2009-09-11","00:39:39","114.12582","22.60797","16","1","31"
"10642","B03V61","2009-09-11","00:40:09","114.12722","22.60902","20","1","31"
"10643","B03V61","2009-09-11","00:40:38","114.12894","22.60897","20","1","31"
"10644","B03V61","2009-09-11","00:41:09","114.12981","22.60902","0","1","31"
"10645","B03V61","2009-09-11","00:41:38","114.13049","22.60943","5","1","31"
"10646","B03V61","2009-09-11","00:42:11","114.13084","22.61058","14","1","31"
"10647","B03V61","2009-09-11","00:42:39","114.13315","22.61015","28","1","31"
"10648","B03V61","2009-09-11","00:43:08","114.13602","22.60945","37","1","31"
"10649","B03V61","2009-09-11","00:43:38","114.13985","22.60897","40","1","31"
"10650","B03V61","2009-09-11","00:44:08","114.14447","22.60958","58","1","31"
"10651","B03V61","2009-09-11","00:44:38","114.14896","22.6085","57","1","31"
"10652","B03V61","2009-09-11","00:45:08","114.14988","22.60803","14","1","31"
"10653","B03V61","2009-09-11","00:45:38","114.14988","22.60803","0","1","31"
"10654","B03V61","2009-09-11","00:46:08","114.15338","22.60827","41","1","31"
"10655","B03V61","2009-09-11","00:46:38","114.15771","22.60905","54","1","31"
"10656","B03V61","2009-09-11","00:47:08","114.15905","22.6098","23","1","31"
"10657","B03V61","2009-09-11","01:00:57","114.15905","22.6098","0","1","31"
"10658","B03V61","2009-09-11","01:01:26","114.15905","22.6098","0","1","31"
"10659","B03V61","2009-09-11","01:02:31","114.15905","22.6098","0","1","31"
"10660","B03V61","2009-09-11","01:03:04","114.15905","22.6098","0","1","31"
"10661","B03V61","2009-09-11","01:03:34","114.15905","22.6098","0","1","31"
"10662","B03V61","2009-09-11","01:03:59","114.15905","22.6098","0","1","31"
"10663","B03V61","2009-09-11","01:04:29","114.15905","22.6098","0","1","31"
"10664","B03V61","2009-09-11","01:04:59","114.15905","22.6098","0","1","31"
"10665","B03V61","2009-09-11","01:05:24","114.15905","22.6098","0","1","31"
"10666","B03V61","2009-09-11","01:18:06","114.12447","22.56993","15","1","31"
"10667","B03V61","2009-09-11","01:18:28","114.12442","22.56992","0","1","31"
"10668","B03V61","2009-09-11","01:18:58","114.12442","22.56992","0","1","31"
"10669","B03V61","2009-09-11","01:19:28","114.12442","22.56992","0","1","31"
"10670","B03V61","2009-09-11","01:19:58","114.12231","22.56928","24","1","31"
"10671","B03V61","2009-09-11","01:20:28","114.11953","22.5688","28","1","31"
"10672","B03V61","2009-09-11","01:20:58","114.1177","22.56997","35","1","31"
"10673","B03V61","2009-09-11","01:21:33","114.1178","22.57372","48","1","31"
"10674","B03V61","2009-09-11","01:21:58","114.11605","22.57803","62","1","31"
"10675","B03V61","2009-09-11","01:22:28","114.11469","22.58165","52","1","31"
"10676","B03V61","2009-09-11","01:22:58","114.11324","22.58455","42","1","31"
"10677","B03V61","2009-09-11","01:23:28","114.11137","22.5874","44","1","31"
"10678","B03V61","2009-09-11","01:23:58","114.1094","22.59037","46","1","31"
"10679","B03V61","2009-09-11","01:24:37","114.1096","22.59313","38","1","31"
"10680","B03V61","2009-09-11","01:24:58","114.11127","22.59642","45","1","31"
"10681","B03V61","2009-09-11","01:25:42","114.1124","22.59678","0","1","31"
"10682","B03V61","2009-09-11","01:25:58","114.1124","22.59678","0","1","31"
"10683","B03V61","2009-09-11","01:26:28","114.1124","22.59678","0","1","31"
"10684","B03V61","2009-09-11","01:26:58","114.1124","22.59678","0","1","31"
"10685","B03V61","2009-09-11","01:27:28","114.1124","22.59678","0","1","31"
"10686","B03V61","2009-09-11","01:27:58","114.11922","22.59817","6","1","31"
"10687","B03V61","2009-09-11","01:28:28","114.11874","22.59858","6","1","31"
"10688","B03V61","2009-09-11","01:28:58","114.1176","22.60005","24","1","31"
"10689","B03V61","2009-09-11","01:29:28","114.1165","22.60185","27","1","31"
"10690","B03V61","2009-09-11","01:29:58","114.11707","22.60402","32","1","31"
"10691","B03V61","2009-09-11","01:30:28","114.11826","22.60543","29","1","31"
"10692","B03V62","2009-09-11","00:42:25","114.09815","22.54075","0","1","31"
"10693","B03V62","2009-09-11","00:42:25","114.09815","22.54075","0","1","31"
"10694","B03V62","2009-09-11","00:42:25","114.09815","22.54075","0","1","31"
"10695","B03V62","2009-09-11","00:42:25","114.09815","22.54075","0","1","31"
"10696","B03V62","2009-09-11","00:42:25","114.09815","22.54075","0","1","31"
"10697","B03V62","2009-09-11","00:42:25","114.09815","22.54075","0","1","31"
"10698","B03V62","2009-09-11","00:42:25","114.09815","22.54075","0","1","31"
"10699","B03V62","2009-09-11","00:42:54","114.09815","22.54075","0","1","31"
"10700","B03V62","2009-09-11","00:43:24","114.07595","22.54273","12","1","31"
"10701","B03V62","2009-09-11","00:43:54","114.07253","22.54293","43","1","31"
"10702","B03V62","2009-09-11","00:45:00","114.06898","22.54388","49","1","31"
"10703","B03V62","2009-09-11","00:45:01","114.06805","22.54723","48","1","31"
"10704","B03V62","2009-09-11","00:45:24","114.06805","22.54727","0","1","31"
"10705","B03V62","2009-09-11","00:45:54","114.06799","22.55032","38","1","31"
"10706","B03V62","2009-09-11","00:46:24","114.0679","22.55298","34","1","31"
"10707","B03V62","2009-09-11","00:49:54","114.06783","22.55743","59","1","31"
"10708","B03V62","2009-09-11","00:49:54","114.06786","22.55795","6","1","31"
"10709","B03V62","2009-09-11","00:49:54","114.06775","22.56208","53","1","31"
"10710","B03V62","2009-09-11","00:49:54","114.06748","22.57137","53","1","31"
"10711","B03V62","2009-09-11","00:49:54","114.06596","22.57602","65","1","31"
"10712","B03V62","2009-09-11","00:49:54","114.06055","22.57807","71","1","31"
"10713","B03V62","2009-09-11","00:50:24","114.05535","22.58","72","1","31"
"10714","B03V62","2009-09-11","00:50:54","114.05317","22.58495","71","1","31"
"10715","B03V62","2009-09-11","00:51:32","114.05033","22.58945","71","1","31"
"10716","B03V62","2009-09-11","00:53:22","114.04788","22.5936","57","1","31"
"10717","B03V62","2009-09-11","00:53:23","114.04787","22.597","51","1","31"
"10718","B03V62","2009-09-11","00:53:23","114.04538","22.59922","44","1","31"
"10719","B03V62","2009-09-11","00:53:24","114.04387","22.60213","46","1","31"
"10720","B03V62","2009-09-11","00:53:54","114.04668","22.6039","47","1","31"
"10721","B03V62","2009-09-11","00:54:24","114.0468","22.6039","2","1","31"
"10722","B03V62","2009-09-11","00:54:54","114.0469","22.60397","0","1","31"
"10723","B03V62","2009-09-11","00:55:24","114.04515","22.60383","34","1","31"
"10724","B03V62","2009-09-11","00:55:54","114.04273","22.6022","46","1","31"
"10725","B03V62","2009-09-11","00:56:24","114.04301","22.60138","12","1","31"
"10726","B03V62","2009-09-11","00:56:54","114.04301","22.60138","0","1","31"
"10727","B03V62","2009-09-11","00:57:24","114.04301","22.60138","0","1","31"
"10728","B03V62","2009-09-11","00:57:54","114.04301","22.60138","0","1","31"
"10729","B03V62","2009-09-11","00:58:24","114.04301","22.60138","0","1","31"
"10730","B03V62","2009-09-11","01:11:44","114.04301","22.60138","0","1","31"
"10731","B03V62","2009-09-11","01:12:14","114.04307","22.60085","1","1","31"
"10732","B03V62","2009-09-11","01:13:45","114.04395","22.59778","39","1","31"
"10733","B03V62","2009-09-11","01:13:47","114.04635","22.59568","42","1","31"
"10734","B03V62","2009-09-11","01:13:47","114.0482","22.59242","47","1","31"
"10735","B03V62","2009-09-11","01:14:14","114.05235","22.58762","82","1","31"
"10736","B03V62","2009-09-11","01:14:45","114.05447","22.5814","0","1","31"
"10737","B03V62","2009-09-11","01:15:14","114.05447","22.5814","0","1","31"
"10738","B03V62","2009-09-11","01:15:44","114.05447","22.5814","0","1","31"
"10739","B03V62","2009-09-11","01:16:19","114.05447","22.5814","0","1","31"
"10740","B03V62","2009-09-11","01:16:45","114.05447","22.5814","0","1","31"
"10741","B03V62","2009-09-11","01:17:19","114.05447","22.5814","0","1","31"
"10742","B03V62","2009-09-11","01:17:45","114.05447","22.5814","0","1","31"
"10743","B03V62","2009-09-11","01:18:14","114.05447","22.5814","0","1","31"
"10744","B03V62","2009-09-11","01:18:44","114.05447","22.5814","0","1","31"
"10745","B03V62","2009-09-11","01:19:14","114.05447","22.5814","0","1","31"
"10746","B03V62","2009-09-11","01:20:14","114.05447","22.5814","0","1","31"
"10747","B03V62","2009-09-11","01:20:45","114.05447","22.5814","0","1","31"
"10748","B03V62","2009-09-11","01:21:14","114.05447","22.5814","0","1","31"
"10749","B03V62","2009-09-11","01:21:46","114.05447","22.5814","0","1","31"
"10750","B03V62","2009-09-11","01:22:14","114.05447","22.5814","0","1","31"
"10751","B03V62","2009-09-11","01:22:44","114.05447","22.5814","0","1","31"
"10752","B03V62","2009-09-11","01:23:14","114.05447","22.5814","0","1","31"
"10753","B03V62","2009-09-11","01:23:45","114.05447","22.5814","0","1","31"
"10754","B03V62","2009-09-11","01:24:15","114.05447","22.5814","0","1","31"
"10755","B03V62","2009-09-11","01:24:44","114.05447","22.5814","0","1","31"
"10756","B03V62","2009-09-11","01:25:14","114.05447","22.5814","0","1","31"
"10757","B03V62","2009-09-11","01:25:44","114.05447","22.5814","0","1","31"
"10758","B03V62","2009-09-11","01:26:14","114.05447","22.5814","0","1","31"
"10759","B03V62","2009-09-11","01:26:44","114.05447","22.5814","0","1","31"
"10760","B03V62","2009-09-11","01:27:15","114.05447","22.5814","0","1","31"
"10761","B03V62","2009-09-11","01:27:44","114.05447","22.5814","0","1","31"
"10762","B03V62","2009-09-11","01:28:14","114.05447","22.5814","0","1","31"
"10763","B03V62","2009-09-11","01:28:44","114.05447","22.5814","0","1","31"
"10764","B03V62","2009-09-11","01:29:14","114.05447","22.5814","0","1","31"
"10765","B03V62","2009-09-11","01:29:44","114.05447","22.5814","0","1","31"
"10766","B03V62","2009-09-11","01:30:14","114.05447","22.5814","0","1","31"
"10767","B03V62","2009-09-11","01:30:44","114.05447","22.5814","0","1","31"
"10768","B03V62","2009-09-11","01:31:14","114.05447","22.5814","0","1","31"
"10769","B03V62","2009-09-11","01:31:46","114.05447","22.5814","0","1","31"
"10770","B03V62","2009-09-11","01:32:14","114.05447","22.5814","0","1","31"
"10771","B03V68","2009-09-11","00:11:50","113.96392","22.54217","0","1","31"
"10772","B03V68","2009-09-11","00:11:50","113.96273","22.54257","12","1","31"
"10773","B03V68","2009-09-11","00:11:50","113.9602","22.54325","33","1","31"
"10774","B03V68","2009-09-11","00:11:50","113.96014","22.54328","0","1","31"
"10775","B03V68","2009-09-11","00:11:50","113.96185","22.54243","31","1","31"
"10776","B03V68","2009-09-11","00:11:50","113.96193","22.54075","26","1","31"
"10777","B03V68","2009-09-11","00:11:50","113.96183","22.53852","31","1","31"
"10778","B03V68","2009-09-11","00:11:50","113.96208","22.53437","26","1","31"
"10779","B03V68","2009-09-11","00:12:16","113.96212","22.53403","0","1","31"
"10780","B03V68","2009-09-11","00:12:47","113.96387","22.53302","23","1","31"
"10781","B03V68","2009-09-11","00:13:19","113.96575","22.53268","26","1","31"
"10782","B03V68","2009-09-11","00:13:47","113.96537","22.53272","6","1","31"
"10783","B03V68","2009-09-11","00:14:17","113.96578","22.53352","12","1","31"
"10784","B03V68","2009-09-11","00:14:47","113.96584","22.5351","22","1","31"
