"","taxi_no","date","time","lon","lat"
"23395","B06F70","2009-09-11","00:48:25",113.8861,22.56233
"23396","B06F70","2009-09-11","00:49:07",113.88292,22.56422
"23397","B06F70","2009-09-11","00:49:57",113.87883,22.561
"23398","B06F70","2009-09-11","00:50:47",113.87579,22.55802
"23399","B06F70","2009-09-11","00:51:45",113.87335,22.55513
"23400","B06F70","2009-09-11","01:02:57",113.885,22.56277
"23401","B06F70","2009-09-11","01:03:47",113.88644,22.5615
"23402","B06F70","2009-09-11","01:04:37",113.8897,22.55843
"23403","B06F70","2009-09-11","01:05:27",113.89582,22.55262
"23404","B06F70","2009-09-11","01:06:17",113.89855,22.54993
"23405","B06F70","2009-09-11","01:07:07",113.90225,22.54605
"23406","B06F70","2009-09-11","01:07:57",113.90446,22.54163
"23407","B06F70","2009-09-11","01:08:47",113.90472,22.53582
"23408","B06F70","2009-09-11","01:09:37",113.90477,22.53533
"23409","B06F70","2009-09-11","01:10:27",113.9068,22.53515
"23410","B06F70","2009-09-11","01:11:17",113.90704,22.53232
"23411","B06F70","2009-09-11","01:16:19",113.90913,22.53147
"23412","B06F70","2009-09-11","01:17:09",113.91045,22.53123
"23413","B06F70","2009-09-11","01:17:59",113.91405,22.53015
"23414","B06F70","2009-09-11","01:19:39",113.91435,22.52355
"23415","B06F70","2009-09-11","01:20:29",113.91285,22.52055
"23416","B06F70","2009-09-11","01:22:09",113.9085,22.51518
"23417","B06F70","2009-09-11","01:22:59",113.91015,22.51512
"23418","B06F70","2009-09-11","01:23:49",113.91348,22.512
"23419","B06F70","2009-09-11","01:24:39",113.91517,22.51048
"23420","B06F70","2009-09-11","01:25:29",113.91817,22.5082
"23421","B06F70","2009-09-11","01:26:19",113.91846,22.5081
"23422","B06F70","2009-09-11","01:27:09",113.91942,22.50923
"23447","B06F76","2009-09-11","00:11:49",114.08517,22.54905
"23448","B06F76","2009-09-11","00:12:39",114.08413,22.5476
"23449","B06F76","2009-09-11","00:13:29",114.08562,22.54543
"23450","B06F76","2009-09-11","00:14:19",114.08783,22.54537
"23451","B06F76","2009-09-11","00:15:09",114.09116,22.54373
"23452","B06F76","2009-09-11","00:15:59",114.09187,22.53793
"23453","B06F76","2009-09-11","00:16:07",114.0933,22.53788
"23454","B06F76","2009-09-11","00:17:39",114.11058,22.53777
"23455","B06F76","2009-09-11","00:18:29",114.11861,22.5376
"23456","B06F76","2009-09-11","00:20:09",114.13727,22.55102
"23457","B06F76","2009-09-11","00:21:07",114.14525,22.55533
"23458","B06F76","2009-09-11","00:21:49",114.15438,22.55852
"23459","B06F76","2009-09-11","00:22:39",114.16233,22.56242
"23460","B06F76","2009-09-11","00:23:29",114.16668,22.56165
"23461","B06F76","2009-09-11","00:40:11",114.0918,22.55415
"23462","B06F76","2009-09-11","00:41:01",114.09098,22.55768
"23463","B06F76","2009-09-11","00:41:51",114.091,22.55818
"23464","B06F76","2009-09-11","00:42:41",114.091,22.55818
"23465","B06F76","2009-09-11","00:43:31",114.08488,22.55842
"23466","B06F76","2009-09-11","00:44:21",114.08041,22.5577
"23467","B06F76","2009-09-11","01:06:03",114.08405,22.54913
"23468","B06F76","2009-09-11","01:06:53",114.08172,22.5491
"23469","B06F76","2009-09-11","01:07:43",114.08138,22.54828
"23470","B06F76","2009-09-11","01:08:33",114.08123,22.54572
"23471","B06F76","2009-09-11","01:09:23",114.08157,22.54327
"23472","B06F76","2009-09-11","01:10:13",114.0816,22.54323
"23473","B06F76","2009-09-11","01:11:03",114.07925,22.54033
"23474","B06F76","2009-09-11","01:11:53",114.07878,22.54013
"23475","B06F76","2009-09-11","01:12:43",114.07757,22.5386
"23476","B06F76","2009-09-11","01:13:33",114.07738,22.5368
"23505","B06F79","2009-09-11","00:12:13",114.10493,22.60938
"23506","B06F79","2009-09-11","00:13:03",114.10085,22.60793
"23507","B06F79","2009-09-11","00:13:53",114.09935,22.6054
"23508","B06F79","2009-09-11","00:14:43",114.09647,22.60317
"23509","B06F79","2009-09-11","00:16:23",114.09738,22.58878
"23510","B06F79","2009-09-11","00:17:13",114.09938,22.58278
"23511","B06F79","2009-09-11","00:17:13",114.09938,22.58278
"23512","B06F79","2009-09-11","00:18:53",114.09883,22.57078
"23513","B06F79","2009-09-11","00:19:43",114.09928,22.56587
"23514","B06F79","2009-09-11","00:20:33",114.10183,22.57128
"23515","B06F79","2009-09-11","00:21:23",114.10378,22.5684
"23516","B06F79","2009-09-11","00:23:05",114.10387,22.56658
"23517","B06F79","2009-09-11","00:23:55",114.10406,22.56513
"23518","B06F79","2009-09-11","00:24:45",114.10397,22.5656
"23519","B06F79","2009-09-11","00:25:35",114.10395,22.56975
"23520","B06F79","2009-09-11","00:26:25",114.10471,22.57323
"23521","B06F79","2009-09-11","00:27:15",114.11207,22.57643
"23522","B06F79","2009-09-11","00:27:15",114.11207,22.57643
"23523","B06F79","2009-09-11","00:28:05",114.11808,22.57625
"23524","B06F79","2009-09-11","00:28:55",114.11536,22.57945
"23525","B06F79","2009-09-11","00:30:35",114.1099,22.58957
"23526","B06F79","2009-09-11","00:32:23",114.11391,22.59997
"23527","B06F79","2009-09-11","00:33:05",114.11639,22.60335
"23528","B06F79","2009-09-11","00:33:13",114.11694,22.604
"23529","B06F79","2009-09-11","00:33:55",114.11916,22.60608
"23530","B06F80","2009-09-11","00:10:14",114.13892,22.5799
"23531","B06F80","2009-09-11","00:11:04",114.13903,22.57527
"23532","B06F80","2009-09-11","00:11:54",114.13857,22.57405
"23533","B06F80","2009-09-11","00:12:44",114.13505,22.57263
"23534","B06F80","2009-09-11","00:13:34",114.13527,22.575
"23535","B06F80","2009-09-11","00:21:54",114.13805,22.58018
"23536","B06F80","2009-09-11","00:22:46",114.13586,22.57817
"23537","B06F80","2009-09-11","00:23:36",114.13329,22.577
"23538","B06F80","2009-09-11","00:24:26",114.12448,22.57698
"23539","B06F80","2009-09-11","00:25:16",114.11794,22.57668
"23540","B06F80","2009-09-11","00:26:06",114.11745,22.5752
"23541","B06F80","2009-09-11","00:26:56",114.11784,22.56728
"23542","B06F80","2009-09-11","01:00:18",114.1055,22.5412
"23543","B06F80","2009-09-11","01:01:08",114.1064,22.54122
"23544","B06F80","2009-09-11","01:01:58",114.10733,22.54138
"23545","B06F80","2009-09-11","01:02:48",114.11124,22.54238
"23546","B06F80","2009-09-11","01:03:38",114.11021,22.54857
"23547","B06F80","2009-09-11","01:04:28",114.10976,22.55383
"23548","B06F80","2009-09-11","01:05:18",114.1132,22.55827
"23549","B06F80","2009-09-11","01:06:08",114.1155,22.5552
"23550","B06F80","2009-09-11","01:06:58",114.11535,22.55868
"23551","B06F80","2009-09-11","01:07:48",114.11546,22.56327
"23552","B06F85","2009-09-11","00:00:24",113.99348,22.52927
"23553","B06F85","2009-09-11","00:01:14",113.98568,22.5237
"23554","B06F85","2009-09-11","00:02:04",113.9715,22.52293
"23555","B06F85","2009-09-11","00:02:54",113.95708,22.52312
"23556","B06F85","2009-09-11","00:03:44",113.94207,22.52457
"23557","B06F85","2009-09-11","00:04:34",113.92976,22.52503
"23558","B06F85","2009-09-11","01:47:08",114.04367,22.5975
"23559","B06F85","2009-09-11","01:47:56",114.04642,22.593
"23560","B06F85","2009-09-11","01:49:36",114.02652,22.59472
"23561","B06F85","2009-09-11","01:50:26",114.01693,22.59177
"23562","B06F85","2009-09-11","01:51:16",114.00687,22.5905
"23563","B06F85","2009-09-11","01:52:06",113.99695,22.58968
"23564","B06F85","2009-09-11","01:52:56",113.98901,22.5869
"23565","B06F85","2009-09-11","01:53:46",113.98323,22.5848
"23566","B06F85","2009-09-11","01:54:36",113.9835,22.58287
"23567","B06F85","2009-09-11","01:55:26",113.98734,22.56653
"23568","B06F85","2009-09-11","01:56:16",113.9831,22.56113
"23569","B06F85","2009-09-11","01:57:06",113.98328,22.55957
"23570","B06F85","2009-09-11","01:57:56",113.98185,22.5523
"23571","B06F85","2009-09-11","01:58:46",113.97646,22.55212
"23572","B06F85","2009-09-11","01:59:36",113.97158,22.5521
"23573","B06F85","2009-09-11","02:00:26",113.96568,22.55233
"23574","B06F89","2009-09-11","00:01:06",114.1142,22.53568
"23575","B06F89","2009-09-11","00:01:56",114.1138,22.53782
"23576","B06F89","2009-09-11","00:02:46",114.1154,22.53863
"23577","B06F89","2009-09-11","00:04:26",114.12085,22.5427
"23578","B06F89","2009-09-11","00:06:06",114.12133,22.54347
"23579","B06F89","2009-09-11","00:36:08",114.1178,22.54842
"23580","B06F89","2009-09-11","00:36:58",114.1214,22.54772
"23581","B06F89","2009-09-11","00:37:48",114.11688,22.54618
"23582","B06F89","2009-09-11","00:38:38",114.1177,22.54387
"23583","B06F89","2009-09-11","00:39:28",114.11948,22.54065
"23584","B06F89","2009-09-11","00:40:18",114.11925,22.54062
"23585","B06F89","2009-09-11","00:41:08",114.11925,22.54062
"23586","B06F89","2009-09-11","00:41:58",114.11837,22.54313
"23587","B06F89","2009-09-11","00:42:48",114.11542,22.53928
"23588","B06F89","2009-09-11","00:43:38",114.10635,22.53705
"23589","B06F89","2009-09-11","00:44:28",114.0969,22.53818
"23590","B06F89","2009-09-11","00:44:28",114.0969,22.53818
"23591","B06F89","2009-09-11","00:44:28",114.0969,22.53818
"23592","B06F89","2009-09-11","00:45:18",114.08665,22.53745
"23593","B06F89","2009-09-11","00:46:08",114.0786,22.53433
"23594","B06F89","2009-09-11","00:46:58",114.0711,22.53192
"23595","B06F89","2009-09-11","00:47:56",114.06815,22.5312
"23596","B06F89","2009-09-11","00:48:38",114.06678,22.52648
"23597","B06F89","2009-09-11","00:49:28",114.06837,22.5236
"23598","B06F90","2009-09-11","00:08:09",114.0675,22.52457
"23599","B06F90","2009-09-11","00:08:59",114.06837,22.52975
"23600","B06F90","2009-09-11","00:09:49",114.07428,22.5317
"23601","B06F90","2009-09-11","00:11:29",114.09015,22.53785
"23602","B06F90","2009-09-11","00:12:19",114.0994,22.53795
"23603","B06F90","2009-09-11","00:13:09",114.10512,22.53712
"23604","B06F90","2009-09-11","00:42:21",114.0673,22.52637
"23605","B06F90","2009-09-11","00:43:11",114.0689,22.53288
"23606","B06F90","2009-09-11","00:44:51",114.06295,22.5323
"23607","B06F90","2009-09-11","00:45:41",114.06215,22.52587
"23608","B06F90","2009-09-11","00:46:31",114.0578,22.526
"23609","B06F90","2009-09-11","00:59:53",114.06744,22.52423
"23610","B06F90","2009-09-11","01:00:43",114.06815,22.52885
"23611","B06F90","2009-09-11","01:01:33",114.06785,22.53192
"23612","B06F90","2009-09-11","01:03:13",114.06302,22.52635
"23613","B06F90","2009-09-11","01:04:03",114.05998,22.52595
"23614","B06F90","2009-09-11","01:04:53",114.05977,22.52358
"23615","B06F96","2009-09-11","00:06:01",114.10498,22.54932
"23616","B06F96","2009-09-11","00:06:51",114.10553,22.54547
"23617","B06F96","2009-09-11","00:07:41",114.1,22.54345
"23618","B06F96","2009-09-11","00:08:31",114.09963,22.54135
"23619","B06F96","2009-09-11","00:09:21",114.0997,22.53877
"23620","B06F96","2009-09-11","00:10:11",114.09155,22.53807
"23621","B06F96","2009-09-11","00:11:51",114.07433,22.53183
"23622","B06F96","2009-09-11","00:12:41",114.06803,22.53195
"23623","B06F96","2009-09-11","00:13:31",114.06818,22.52952
"23624","B06F96","2009-09-11","00:14:21",114.06586,22.5246
"23625","B06F96","2009-09-11","00:15:11",114.06831,22.52365
"23626","B06F96","2009-09-11","00:34:23",114.08185,22.5373
"23627","B06F96","2009-09-11","00:35:13",114.0828,22.5407
"23628","B06F96","2009-09-11","00:46:55",114.0866,22.54067
"23629","B06F96","2009-09-11","00:47:45",114.08663,22.54013
"23630","B06F96","2009-09-11","00:48:35",114.08572,22.53793
"23631","B06F96","2009-09-11","00:49:25",114.07817,22.53357
"23632","B06F96","2009-09-11","00:49:25",114.07817,22.53357
"23633","B06F96","2009-09-11","00:50:15",114.07048,22.53192
"23634","B06F96","2009-09-11","00:51:05",114.06815,22.5401
"23635","B06F96","2009-09-11","00:51:55",114.06805,22.54885
"23636","B06F96","2009-09-11","00:52:45",114.06783,22.55538
"23637","B06F96","2009-09-11","00:53:35",114.0678,22.5594
"23638","B06F96","2009-09-11","00:54:25",114.06765,22.5697
"23639","B06F96","2009-09-11","00:55:15",114.06149,22.57808
"23640","B06F96","2009-09-11","00:55:23",114.05943,22.5783
"23641","B06F96","2009-09-11","00:56:05",114.05347,22.58417
"23650","B06G30","2009-09-11","00:00:15",114.06803,22.55183
"23651","B06G30","2009-09-11","00:01:55",114.07917,22.55818
"23652","B06G30","2009-09-11","00:02:45",114.08828,22.55832
"23653","B06G30","2009-09-11","00:03:35",114.09026,22.55835
"23654","B06G30","2009-09-11","00:04:33",114.08992,22.5605
"23655","B06G30","2009-09-11","00:20:15",114.06792,22.5275
"23656","B06G30","2009-09-11","00:20:15",114.06792,22.5275
"23657","B06G30","2009-09-11","00:21:55",114.07737,22.53212
"23658","B06G30","2009-09-11","00:22:45",114.08302,22.53725
"23659","B06G30","2009-09-11","00:23:35",114.09257,22.53805
"23660","B06G30","2009-09-11","00:24:25",114.10258,22.5381
"23661","B06G30","2009-09-11","00:25:15",114.11044,22.5376
"23662","B06G30","2009-09-11","00:26:05",114.11155,22.53143
"23663","B06G30","2009-09-11","00:26:55",114.1146,22.53442
"23664","B06G30","2009-09-11","00:27:45",114.11478,22.53855
"23665","B06G30","2009-09-11","00:28:35",114.1157,22.53883
"23666","B06G30","2009-09-11","00:40:15",114.06799,22.52378
"23667","B06G30","2009-09-11","00:41:07",114.06789,22.52773
"23668","B06G30","2009-09-11","00:41:57",114.07204,22.53162
"23669","B06G30","2009-09-11","00:42:47",114.07917,22.53508
"23670","B06G30","2009-09-11","00:43:45",114.08182,22.54057
"23671","B06G30","2009-09-11","00:44:27",114.08573,22.54
"23672","B06G30","2009-09-11","00:52:49",114.06747,22.52418
"23673","B06G30","2009-09-11","00:53:39",114.0685,22.52997
"23674","B06G30","2009-09-11","00:54:29",114.07405,22.53172
"23675","B06G30","2009-09-11","00:55:19",114.08176,22.53717
"23676","B06G30","2009-09-11","00:56:09",114.09295,22.53808
"23677","B06G30","2009-09-11","00:56:59",114.10432,22.53787
"23678","B06G30","2009-09-11","00:57:49",114.1122,22.538
"23679","B06G30","2009-09-11","00:57:57",114.11463,22.53838
"23680","B06G30","2009-09-11","00:58:39",114.11837,22.54032
"23681","B06G30","2009-09-11","00:59:29",114.11882,22.54055
"23682","B06G30","2009-09-11","01:00:19",114.11993,22.54155
"23683","B06G30","2009-09-11","01:01:09",114.11927,22.54222
"23684","B06G30","2009-09-11","01:01:59",114.11715,22.54605
"23685","B06G30","2009-09-11","01:02:49",114.1169,22.54613
"23686","B06G30","2009-09-11","01:03:39",114.11712,22.55103
"23687","B06G30","2009-09-11","01:04:29",114.12002,22.55552
"23688","B06G30","2009-09-11","01:05:19",114.11908,22.5611
"23689","B06G30","2009-09-11","01:06:17",114.11787,22.57278
"23690","B06G30","2009-09-11","01:06:59",114.11507,22.58052
"23691","B06G30","2009-09-11","01:07:07",114.11477,22.58147
"23692","B06G30","2009-09-11","01:07:49",114.11227,22.586
"23693","B06G30","2009-09-11","01:08:39",114.10942,22.59225
"23694","B06G30","2009-09-11","01:29:31",114.06744,22.52403
"23758","B06G45","2009-09-11","00:35:28",113.81599,22.64663
"23759","B06G45","2009-09-11","00:36:14",113.81875,22.6464
"23760","B06G45","2009-09-11","00:36:58",113.82201,22.64812
"23761","B06G45","2009-09-11","00:37:44",113.82788,22.64975
"23762","B06G45","2009-09-11","00:38:30",113.83072,22.65012
"23763","B06G45","2009-09-11","00:39:16",113.83485,22.64488
"23764","B06G45","2009-09-11","00:40:00",113.84097,22.63732
"23765","B06G45","2009-09-11","00:40:00",113.84097,22.63732
"23766","B06G45","2009-09-11","00:40:00",113.84097,22.63732
"23767","B06G45","2009-09-11","00:40:46",113.84635,22.63103
"23768","B06G45","2009-09-11","00:41:32",113.85655,22.63252
"23769","B06G45","2009-09-11","00:42:16",113.85822,22.63463
"23770","B06G45","2009-09-11","00:43:02",113.86017,22.63945
"23771","B06G45","2009-09-11","00:43:48",113.863,22.65008
"23772","B06G45","2009-09-11","00:44:34",113.87305,22.65627
"23773","B06G45","2009-09-11","00:46:04",113.89645,22.6592
"23774","B06G45","2009-09-11","00:46:50",113.9079,22.659
"23775","B06G45","2009-09-11","00:47:36",113.91997,22.65968
"23776","B06G45","2009-09-11","00:48:28",113.93002,22.66792
"23777","B06G45","2009-09-11","00:48:28",113.93002,22.66792
"23778","B06G45","2009-09-11","00:49:06",113.9384,22.67232
"23779","B06G45","2009-09-11","00:49:52",113.948,22.67917
"23780","B06G45","2009-09-11","00:50:36",113.95845,22.68392
"23781","B06G45","2009-09-11","00:51:22",113.96992,22.68678
"23782","B06G45","2009-09-11","00:52:08",113.98183,22.68877
"23783","B06G45","2009-09-11","00:52:54",113.99358,22.691
"23784","B06G45","2009-09-11","00:53:38",114.0048,22.68723
"23785","B06G45","2009-09-11","00:54:24",114.01733,22.68618
"23786","B06G45","2009-09-11","00:55:10",114.02979,22.68385
"23787","B06G45","2009-09-11","00:55:56",114.0413,22.68383
"23788","B06G45","2009-09-11","00:56:40",114.04818,22.6782
"23789","B06G45","2009-09-11","00:57:26",114.04887,22.66753
"23790","B06G45","2009-09-11","00:58:12",114.04932,22.65848
"23791","B06G45","2009-09-11","00:58:56",114.04982,22.64818
"23792","B06G45","2009-09-11","00:59:42",114.04622,22.63827
"23793","B06G45","2009-09-11","01:00:28",114.04327,22.63157
"23794","B06G45","2009-09-11","01:01:14",114.04478,22.6282
"23795","B06G45","2009-09-11","01:01:58",114.04585,22.6292
"23796","B06G45","2009-09-11","01:03:30",114.05891,22.62947
"23797","B06G45","2009-09-11","01:04:16",114.06558,22.63038
"23798","B06G45","2009-09-11","01:05:00",114.07015,22.63025
"23799","B06G45","2009-09-11","01:05:46",114.07587,22.62903
"23800","B06G45","2009-09-11","01:06:32",114.08213,22.62807
"23801","B06G45","2009-09-11","01:07:16",114.08977,22.6305
"23802","B06G45","2009-09-11","01:08:02",114.0987,22.62973
"23803","B06G45","2009-09-11","01:08:48",114.1066,22.6233
"23804","B06G45","2009-09-11","01:09:34",114.11058,22.62155
"23805","B06G45","2009-09-11","01:10:18",114.11015,22.6216
"23806","B06G45","2009-09-11","01:11:04",114.11642,22.62102
"23807","B06G45","2009-09-11","01:11:50",114.1215,22.61642
"23808","B06G45","2009-09-11","01:12:36",114.12276,22.61347
"23809","B06G45","2009-09-11","01:13:20",114.12589,22.61542
"23810","B06G45","2009-09-11","01:14:06",114.12925,22.61892
"23811","B06G45","2009-09-11","01:14:52",114.1315,22.62142
"23812","B06G45","2009-09-11","01:16:22",114.13902,22.62825
"23813","B06G45","2009-09-11","01:30:49",114.11277,22.6056
"23814","B06G45","2009-09-11","01:31:35",114.11063,22.6092
"23815","B06G45","2009-09-11","01:32:19",114.11044,22.60923
"23816","B06G45","2009-09-11","01:33:51",114.10722,22.6128
"23817","B06G45","2009-09-11","01:34:35",114.10665,22.61232
"23818","B06G45","2009-09-11","01:35:21",114.10613,22.61122
"23819","B06G45","2009-09-11","01:36:07",114.10529,22.6119
"23820","B06G45","2009-09-11","01:36:51",114.1053,22.61203
"23821","B06G45","2009-09-11","01:37:37",114.10533,22.61213
"23822","B06G45","2009-09-11","01:38:23",114.10532,22.61213
"23823","B06G63","2009-09-11","00:50:51",114.09196,22.54322
"23824","B06G63","2009-09-11","00:51:41",114.09828,22.54338
"23825","B06G63","2009-09-11","00:53:21",114.10545,22.54443
"23826","B06G63","2009-09-11","00:54:11",114.10633,22.5449
"23827","B06G63","2009-09-11","00:55:09",114.10786,22.54695
"23828","B06G63","2009-09-11","00:55:51",114.1088,22.5476
"23829","B06G63","2009-09-11","00:55:51",114.1088,22.5476
"23830","B06G63","2009-09-11","00:55:51",114.1088,22.5476
"23831","B06G63","2009-09-11","01:23:23",114.04227,22.52192
"23832","B06G63","2009-09-11","01:24:13",114.0428,22.52252
"23833","B06G63","2009-09-11","01:25:03",114.04508,22.52798
"23834","B06G63","2009-09-11","01:25:53",114.04459,22.53543
"23835","B06G63","2009-09-11","01:26:43",114.04442,22.54307
